Timestamp,value
2024-08-14T07:06:51.921654023Z,26.79999924
2024-08-14T07:06:56.032180682Z,26.70000076
2024-08-14T07:07:12.397933525Z,26.60000038
2024-08-14T07:07:14.471636923Z,26.70000076
2024-08-14T07:07:16.80565246Z,26.60000038
2024-08-14T07:07:26.951811744Z,26.5
2024-08-14T07:07:41.291606702Z,26.39999962
2024-08-14T07:07:56.167542061Z,26.29999924
2024-08-14T07:08:03.919795377Z,26.20000076
2024-08-14T07:08:16.135746483Z,26.10000038
2024-08-14T07:08:30.449773247Z,26
2024-08-14T07:08:59.111639325Z,25.89999962
2024-08-14T07:09:05.375910173Z,25.79999924
2024-08-14T07:09:27.991467234Z,25.70000076
2024-08-14T07:09:34.760582602Z,25.60000038
2024-08-14T07:10:01.88163881Z,25.5
2024-08-14T07:10:23.527562484Z,25.39999962
2024-08-14T07:10:48.271931662Z,25.29999924
2024-08-14T07:11:20.919807513Z,25.20000076
2024-08-14T07:12:04.239739688Z,25.10000038
2024-08-14T07:12:10.311440584Z,25
2024-08-14T07:12:12.351566363Z,25.10000038
2024-08-14T07:12:14.399903578Z,25
2024-08-14T07:34:09.611644491Z,24.89999962
2024-08-14T07:34:11.5742945Z,25
2024-08-14T07:34:22.111524731Z,24.89999962
2024-08-14T07:34:24.079412646Z,25
2024-08-14T07:34:32.35958831Z,24.89999962
2024-08-14T07:34:34.391728965Z,25
2024-08-14T07:34:38.511457951Z,24.89999962
2024-08-14T07:34:42.39157258Z,25
2024-08-14T07:34:49.279520316Z,24.89999962
2024-08-14T07:35:01.121498335Z,25
2024-08-14T07:35:03.191924584Z,24.89999962
2024-08-14T07:35:05.231406158Z,25
2024-08-14T07:35:07.137884814Z,24.89999962
2024-08-14T07:35:25.911837308Z,25
2024-08-14T07:35:27.961468161Z,24.89999962
2024-08-14T07:35:30.001501926Z,25
2024-08-14T07:35:34.849235202Z,24.89999962
2024-08-14T07:35:46.511298303Z,25
2024-08-14T07:35:48.55159323Z,24.89999962
2024-08-14T07:36:02.881997106Z,25
2024-08-14T07:36:05.07146415Z,24.89999962
2024-08-14T07:36:31.791612536Z,24.79999924
2024-08-14T07:36:33.802063705Z,24.89999962
2024-08-14T07:37:00.52960476Z,24.79999924
2024-08-14T07:37:04.721382815Z,24.89999962
2024-08-14T07:37:19.071604231Z,24.79999924
2024-08-14T07:37:21.119448212Z,24.89999962
2024-08-14T07:37:23.89001995Z,24.79999924
2024-08-14T07:37:25.240039382Z,24.89999962
2024-08-14T07:37:31.361430174Z,24.79999924
2024-08-14T07:37:37.51130327Z,24.89999962
2024-08-14T07:37:41.804779514Z,24.79999924
2024-08-14T07:37:43.752081698Z,24.89999962
2024-08-14T07:38:02.27965234Z,24.79999924
2024-08-14T07:38:06.391734071Z,24.89999962
2024-08-14T07:38:10.489503218Z,24.79999924
2024-08-14T07:38:14.799471663Z,24.89999962
2024-08-14T07:38:16.609509515Z,24.79999924
2024-08-14T07:38:24.809957627Z,24.89999962
2024-08-14T07:38:26.871463985Z,24.79999924
2024-08-14T07:40:05.59986725Z,24.89999962
2024-08-14T07:40:07.649589988Z,24.79999924
2024-08-14T07:42:06.921751277Z,24.70000076
2024-08-14T07:42:08.871683761Z,24.79999924
2024-08-14T07:42:13.071595204Z,24.70000076
2024-08-14T07:42:17.877443936Z,24.79999924
2024-08-14T07:42:23.60048243Z,24.70000076
2024-08-14T07:42:29.441669919Z,24.79999924
2024-08-14T07:42:31.481514613Z,24.70000076
2024-08-14T07:42:39.791652456Z,24.79999924
2024-08-14T07:42:41.831411637Z,24.70000076
2024-08-14T07:43:00.391552951Z,24.79999924
2024-08-14T07:43:02.431487761Z,24.70000076
2024-08-14T07:43:11.121535292Z,24.79999924
2024-08-14T07:43:12.651472617Z,24.70000076
2024-08-14T07:46:11.35169841Z,24.60000038
2024-08-14T07:46:13.801661381Z,24.70000076
2024-08-14T07:46:36.317423726Z,24.60000038
2024-08-14T07:46:38.191536489Z,24.70000076
2024-08-14T07:47:56.201529232Z,24.60000038
2024-08-14T07:47:58.237934983Z,24.70000076
2024-08-14T07:48:06.55977711Z,24.60000038
2024-08-14T07:48:08.911841571Z,24.70000076
2024-08-14T07:48:25.004753806Z,24.60000038
2024-08-14T07:48:31.11136935Z,24.70000076
2024-08-14T07:48:35.321779821Z,24.60000038
2024-08-14T07:48:45.791565464Z,24.70000076
2024-08-14T07:48:53.849418654Z,24.60000038
2024-08-14T07:48:57.839397312Z,24.70000076
2024-08-14T07:48:59.911409297Z,24.60000038
2024-08-14T07:49:04.11156791Z,24.70000076
2024-08-14T07:49:12.391434606Z,24.60000038
2024-08-14T07:49:14.329532031Z,24.70000076
2024-08-14T07:49:16.391473949Z,24.60000038
2024-08-14T07:49:30.831713942Z,24.70000076
2024-08-14T07:49:32.88753657Z,24.60000038
2024-08-14T07:49:41.079645956Z,24.70000076
2024-08-14T07:49:43.111826057Z,24.60000038
2024-08-14T07:49:45.163787524Z,24.70000076
2024-08-14T07:49:47.201608393Z,24.60000038
2024-08-14T07:50:07.801434731Z,24.70000076
2024-08-14T07:50:09.831583792Z,24.60000038
2024-08-14T07:51:50.481549138Z,24.5
2024-08-14T07:51:54.811818622Z,24.60000038
2024-08-14T07:51:56.319421827Z,24.5
2024-08-14T07:52:33.391531952Z,24.39999962
2024-08-14T07:53:43.449615809Z,24.29999924
2024-08-14T07:53:45.391853016Z,24.39999962
2024-08-14T07:54:01.761216365Z,24.29999924
2024-08-14T07:54:06.161614228Z,24.39999962
2024-08-14T07:54:20.311808646Z,24.29999924
2024-08-14T07:54:22.471439881Z,24.39999962
2024-08-14T07:54:26.679466891Z,24.29999924
2024-08-14T07:54:30.567867502Z,24.39999962
2024-08-14T07:54:32.711755986Z,24.29999924
2024-08-14T07:54:36.911725502Z,24.39999962
2024-08-14T07:54:38.751576105Z,24.29999924
2024-08-14T07:54:40.991754949Z,24.39999962
2024-08-14T07:54:42.951837491Z,24.29999924
2024-08-14T07:54:53.199505093Z,24.39999962
2024-08-14T07:55:05.561886296Z,24.29999924
2024-08-14T07:55:07.631445669Z,24.39999962
2024-08-14T07:55:11.711991045Z,24.29999924
2024-08-14T07:55:13.761420696Z,24.39999962
2024-08-14T07:55:15.799435843Z,24.29999924
2024-08-14T07:55:21.951630083Z,24.39999962
2024-08-14T07:55:34.751974354Z,24.29999924
2024-08-14T07:55:36.399571014Z,24.39999962
2024-08-14T07:55:42.751383651Z,24.29999924
2024-08-14T07:55:44.599492799Z,24.39999962
2024-08-14T07:55:46.95149066Z,24.29999924
2024-08-14T07:55:48.882242754Z,24.39999962
2024-08-14T08:08:14.769968603Z,24.29999924
2024-08-14T08:08:16.919533326Z,24.39999962
2024-08-14T08:14:12.56822659Z,24.29999924
2024-08-14T08:14:14.433501387Z,24.39999962
2024-08-14T08:14:27.321306829Z,24.29999924
2024-08-14T08:14:34.911520933Z,24.39999962
2024-08-14T08:14:41.363494676Z,24.29999924
2024-08-14T08:14:55.481369278Z,24.39999962
2024-08-14T08:14:57.639377746Z,24.29999924
2024-08-14T08:15:53.359755722Z,24.20000076
2024-08-14T08:15:55.281721787Z,24.29999924
2024-08-14T08:17:46.311412506Z,24.20000076
2024-08-14T08:17:48.241694652Z,24.29999924
2024-08-14T08:17:52.35178969Z,24.20000076
2024-08-14T08:17:54.591721091Z,24.29999924
2024-08-14T08:17:56.553598348Z,24.20000076
2024-08-14T08:18:10.991632453Z,24.29999924
2024-08-14T08:18:19.079636435Z,24.20000076
2024-08-14T08:18:23.361584209Z,24.29999924
2024-08-14T08:18:27.271940473Z,24.20000076
2024-08-14T08:22:13.483376757Z,24.10000038
2024-08-14T08:22:15.447774916Z,24.20000076
2024-08-14T08:22:17.681579951Z,24.10000038
2024-08-14T08:22:19.521285259Z,24.20000076
2024-08-14T08:22:29.761330992Z,24.10000038
2024-08-14T08:23:05.097580819Z,24
2024-08-14T08:23:06.729771363Z,24.10000038
2024-08-14T08:23:16.969433941Z,24
2024-08-14T08:23:19.121845794Z,24.10000038
2024-08-14T08:23:27.401554767Z,24
2024-08-14T08:23:29.671442168Z,24.10000038
2024-08-14T08:23:41.841595232Z,24
2024-08-14T08:23:44.001630995Z,24.10000038
2024-08-14T08:23:45.84143482Z,24
2024-08-14T08:23:47.88976647Z,24.10000038
2024-08-14T08:23:50.15206198Z,24
2024-08-14T08:24:10.631636648Z,24.10000038
2024-08-14T08:24:12.569680836Z,24
2024-08-14T08:31:28.205796604Z,23.89999962
2024-08-14T08:31:30.280629138Z,24
2024-08-14T08:31:40.801453765Z,23.89999962
2024-08-14T08:31:45.001522198Z,24
2024-08-14T08:31:48.91185036Z,23.89999962
2024-08-14T08:31:54.931692744Z,24
2024-08-14T08:32:07.431848893Z,23.89999962
2024-08-14T08:32:09.681421272Z,24
2024-08-14T08:32:11.521860994Z,23.89999962
2024-08-14T08:32:19.722388586Z,24
2024-08-14T08:32:21.761747029Z,23.89999962
2024-08-14T08:32:27.911924247Z,24
2024-08-14T08:32:30.161911666Z,23.89999962
2024-08-14T08:32:32.009804628Z,24
2024-08-14T08:32:34.271810178Z,23.89999962
2024-08-14T08:37:13.92556473Z,23.79999924
2024-08-14T08:37:15.679734042Z,23.89999962
2024-08-14T08:37:44.55163237Z,23.79999924
2024-08-14T08:37:46.481845533Z,23.89999962
2024-08-14T08:37:50.592010871Z,23.79999924
2024-08-14T08:37:56.832080035Z,23.89999962
2024-08-14T08:37:58.881660262Z,23.79999924
2024-08-14T08:38:02.969415668Z,23.89999962
2024-08-14T08:38:11.162005595Z,23.79999924
2024-08-14T08:38:21.512004263Z,23.89999962
2024-08-14T08:38:27.841740802Z,23.79999924
2024-08-14T08:38:29.801808083Z,23.89999962
2024-08-14T08:38:35.850077027Z,23.79999924
2024-08-14T08:38:38.08181855Z,23.89999962
2024-08-14T08:38:40.04172994Z,23.79999924
2024-08-14T08:38:42.28983686Z,23.89999962
2024-08-14T08:38:46.481948991Z,23.79999924
2024-08-14T08:39:04.60184403Z,23.89999962
2024-08-14T08:39:06.672198244Z,23.79999924
2024-08-14T08:42:30.47200379Z,23.70000076
2024-08-14T08:42:32.401534503Z,23.79999924
2024-08-14T08:43:01.191880719Z,23.70000076
2024-08-14T08:43:03.123417158Z,23.79999924
2024-08-14T08:43:52.711956125Z,23.70000076
2024-08-14T08:43:55.041951741Z,23.79999924
2024-08-14T08:44:02.951700298Z,23.70000076
2024-08-14T08:44:04.881608885Z,23.79999924
2024-08-14T08:44:08.991857333Z,23.70000076
2024-08-14T08:44:10.921638033Z,23.79999924
2024-08-14T08:44:17.073832021Z,23.70000076
2024-08-14T08:44:19.200711861Z,23.79999924
2024-08-14T08:44:21.161414371Z,23.70000076
2024-08-14T08:44:25.361664411Z,23.79999924
2024-08-14T08:44:27.631726224Z,23.70000076
2024-08-14T08:44:29.473825253Z,23.79999924
2024-08-14T08:44:31.711946167Z,23.70000076
2024-08-14T08:44:35.591911432Z,23.79999924
2024-08-14T08:44:41.951910415Z,23.70000076
2024-08-14T08:44:46.152146091Z,23.79999924
2024-08-14T08:44:48.111841553Z,23.70000076
2024-08-14T08:45:04.591411426Z,23.79999924
2024-08-14T08:45:06.521715632Z,23.70000076
2024-08-14T08:45:12.671705715Z,23.79999924
2024-08-14T08:45:16.751633863Z,23.70000076
2024-08-14T08:45:29.361425275Z,23.60000038
2024-08-14T08:45:31.202068297Z,23.70000076
2024-08-14T08:45:35.40170389Z,23.79999924
2024-08-14T08:45:37.241586498Z,23.70000076
2024-08-14T08:46:12.48161564Z,23.60000038
2024-08-14T08:46:14.4317696Z,23.70000076
2024-08-14T08:46:32.961760759Z,23.60000038
2024-08-14T08:46:37.162352844Z,23.70000076
2024-08-14T08:46:45.151892151Z,23.60000038
2024-08-14T08:46:47.401461069Z,23.70000076
2024-08-14T08:46:49.351535242Z,23.60000038
2024-08-14T08:46:59.592174358Z,23.70000076
2024-08-14T08:47:01.751758845Z,23.60000038
2024-08-14T08:47:03.68139903Z,23.70000076
2024-08-14T08:47:05.721870492Z,23.60000038
2024-08-14T08:47:07.881523595Z,23.70000076
2024-08-14T08:47:09.840452385Z,23.60000038
2024-08-14T08:47:12.081684198Z,23.70000076
2024-08-14T08:47:13.921329076Z,23.60000038
2024-08-14T08:47:20.072068393Z,23.70000076
2024-08-14T08:47:22.321595067Z,23.60000038
2024-08-14T08:47:48.957082182Z,23.70000076
2024-08-14T08:47:50.871781079Z,23.60000038
2024-08-14T08:53:13.671707641Z,23.5
2024-08-14T08:54:02.911545442Z,23.39999962
2024-08-14T08:55:02.511587689Z,23.29999924
2024-08-14T08:55:06.5919136Z,23.39999962
2024-08-14T08:55:10.802110594Z,23.29999924
2024-08-14T08:55:14.911644587Z,23.39999962
2024-08-14T08:55:16.952219072Z,23.29999924
2024-08-14T08:55:20.951982342Z,23.39999962
2024-08-14T08:55:23.281606469Z,23.29999924
2024-08-14T08:56:30.991789898Z,23.20000076
2024-08-14T08:56:34.962107269Z,23.29999924
2024-08-14T08:56:39.071563114Z,23.20000076
2024-08-14T08:56:41.319777623Z,23.29999924
2024-08-14T08:56:43.271756943Z,23.20000076
2024-08-14T08:56:49.401848477Z,23.29999924
2024-08-14T08:56:51.561892921Z,23.20000076
2024-08-14T08:58:09.711988668Z,23.29999924
2024-08-14T08:58:11.559738852Z,23.20000076
2024-08-14T08:58:28.034136431Z,23.29999924
2024-08-14T08:58:30.071930327Z,23.20000076
2024-08-14T08:59:05.082048855Z,23.29999924
2024-08-14T08:59:07.041582183Z,23.20000076
2024-08-14T08:59:13.681610545Z,23.29999924
2024-08-14T08:59:15.551936863Z,23.20000076
2024-08-14T08:59:17.48193985Z,23.29999924
2024-08-14T08:59:19.431849823Z,23.20000076
2024-08-14T08:59:25.561818751Z,23.29999924
2024-08-14T08:59:27.63189536Z,23.20000076
2024-08-14T08:59:29.760816549Z,23.29999924
2024-08-14T08:59:33.762028276Z,23.20000076
2024-08-14T08:59:37.961813736Z,23.29999924
2024-08-14T08:59:44.111900731Z,23.20000076
2024-08-14T08:59:48.319693982Z,23.29999924
2024-08-14T08:59:52.409451242Z,23.20000076
2024-08-14T08:59:54.351432594Z,23.29999924
2024-08-14T09:12:12.481952007Z,23.20000076
2024-08-14T09:12:14.441675605Z,23.29999924
2024-08-14T09:13:01.642005032Z,23.20000076
2024-08-14T09:13:05.641725779Z,23.29999924
2024-08-14T09:13:15.991996168Z,23.20000076
2024-08-14T09:13:18.151775155Z,23.29999924
2024-08-14T09:13:24.191832375Z,23.20000076
2024-08-14T09:13:36.671862203Z,23.29999924
2024-08-14T09:13:38.639470601Z,23.20000076
2024-08-14T09:13:51.11156503Z,23.29999924
2024-08-14T09:13:53.072010159Z,23.20000076
2024-08-14T09:14:38.432426273Z,23.29999924
2024-08-14T09:14:40.377973674Z,23.20000076
2024-08-14T09:22:14.361807581Z,23.10000038
2024-08-14T09:22:16.511760745Z,23.20000076
2024-08-14T09:22:28.801709798Z,23.10000038
2024-08-14T09:22:31.042084222Z,23.20000076
2024-08-14T09:22:43.241666111Z,23.10000038
2024-08-14T09:22:45.489962721Z,23.20000076
2024-08-14T09:23:03.722539367Z,23.10000038
2024-08-14T09:23:07.921643816Z,23.20000076
2024-08-14T09:23:09.963072965Z,23.10000038
2024-08-14T09:23:32.601993374Z,23.20000076
2024-08-14T09:23:40.681853248Z,23.10000038
2024-08-14T09:23:42.722127454Z,23.20000076
2024-08-14T09:23:44.991944503Z,23.10000038
2024-08-14T09:24:03.521877Z,23.20000076
2024-08-14T09:24:05.471647582Z,23.10000038
2024-08-14T09:24:21.751648944Z,23.20000076
2024-08-14T09:24:24.431622215Z,23.10000038
2024-08-14T09:28:40.761945409Z,23
2024-08-14T09:28:42.792088356Z,23.10000038
2024-08-14T09:29:28.041611142Z,23
2024-08-14T09:29:29.999847307Z,23.10000038
2024-08-14T09:30:09.312712012Z,23
2024-08-14T09:30:11.272904267Z,23.10000038
2024-08-14T09:30:13.203282795Z,23
2024-08-14T09:30:17.320926206Z,23.10000038
2024-08-14T09:30:21.520898236Z,23
2024-08-14T09:30:23.443025216Z,23.10000038
2024-08-14T09:30:25.552744296Z,23
2024-08-14T09:30:33.800708926Z,23.10000038
2024-08-14T09:30:35.840691994Z,23
2024-08-14T09:30:38.192671247Z,23.10000038
2024-08-14T09:30:40.032516436Z,23
2024-08-14T09:30:50.297232484Z,23.10000038
2024-08-14T09:30:52.522575062Z,23
2024-08-14T09:30:54.472453367Z,23.10000038
2024-08-14T09:30:56.312318805Z,23
2024-08-14T09:31:13.002456947Z,23.10000038
2024-08-14T09:31:14.952454653Z,23
2024-08-14T09:35:50.4424436Z,22.89999962
2024-08-14T09:35:52.363465699Z,23
2024-08-14T09:36:00.672798217Z,22.89999962
2024-08-14T09:36:02.603015987Z,23
2024-08-14T09:36:10.712591598Z,22.89999962
2024-08-14T09:36:15.011102167Z,23
2024-08-14T09:36:25.152990818Z,22.89999962
2024-08-14T09:36:27.282848666Z,23
2024-08-14T09:36:47.761761503Z,22.89999962
2024-08-14T09:36:49.921530663Z,23
2024-08-14T09:37:31.281559836Z,22.89999962
2024-08-14T09:37:33.121986648Z,23
2024-08-14T09:37:35.089660706Z,22.89999962
2024-08-14T09:37:37.321677792Z,23
2024-08-14T09:37:51.76167339Z,22.89999962
2024-08-14T09:37:53.60170969Z,23
2024-08-14T09:37:57.721955928Z,22.89999962
2024-08-14T09:37:59.67147202Z,23
2024-08-14T09:38:02.00172179Z,22.89999962
2024-08-14T09:43:36.961705159Z,22.79999924
2024-08-14T09:43:39.031615273Z,22.89999962
2024-08-14T09:43:42.911638694Z,22.79999924
2024-08-14T09:43:45.071555597Z,22.89999962
2024-08-14T09:44:07.91145959Z,22.79999924
2024-08-14T09:44:09.951498875Z,22.89999962
2024-08-14T09:44:49.170995631Z,22.79999924
2024-08-14T09:44:49.173098739Z,22.89999962
2024-08-14T09:45:01.242990565Z,22.79999924
2024-08-14T09:45:03.392479234Z,22.89999962
2024-08-14T09:45:15.792751116Z,22.79999924
2024-08-14T09:45:19.872323752Z,22.89999962
2024-08-14T09:45:21.952855055Z,22.79999924
2024-08-14T09:45:30.112486172Z,22.89999962
2024-08-14T09:45:32.170416282Z,22.79999924
2024-08-14T09:45:36.080571433Z,22.89999962
2024-08-14T09:45:38.312801719Z,22.79999924
2024-08-14T09:45:46.512802372Z,22.89999962
2024-08-14T09:45:46.514161385Z,22.79999924
2024-08-14T09:51:03.032568674Z,22.70000076
2024-08-14T09:51:07.560771746Z,22.79999924
2024-08-14T09:51:36.247555279Z,22.70000076
2024-08-14T09:51:37.95995134Z,22.79999924
2024-08-14T09:51:50.439897693Z,22.70000076
2024-08-14T09:51:58.439571051Z,22.79999924
2024-08-14T09:52:05.607895867Z,22.70000076
2024-08-14T09:52:05.609918212Z,22.79999924
2024-08-14T09:52:14.007912088Z,22.70000076
2024-08-14T09:52:25.049504445Z,22.79999924
2024-08-14T09:52:25.050827345Z,22.70000076
2024-08-14T09:52:25.052212715Z,22.79999924
2024-08-14T09:52:25.05378934Z,22.70000076
2024-08-14T09:52:25.056171367Z,22.79999924
2024-08-14T09:52:27.1117659Z,22.70000076
2024-08-14T09:52:33.551608917Z,22.79999924
2024-08-14T09:52:33.553153466Z,22.70000076
2024-08-14T09:52:41.321817664Z,22.79999924
2024-08-14T09:52:43.791731352Z,22.70000076
2024-08-14T09:52:47.898004069Z,22.79999924
2024-08-14T09:53:02.231613485Z,22.70000076
2024-08-14T09:53:06.431953463Z,22.79999924
2024-08-14T09:53:10.52185554Z,22.70000076
2024-08-14T09:53:14.711801301Z,22.79999924
2024-08-14T09:53:18.919677181Z,22.70000076
2024-08-14T09:53:29.151629749Z,22.79999924
2024-08-14T09:53:32.952126666Z,22.70000076
2024-08-14T09:53:37.360719511Z,22.79999924
2024-08-14T09:53:42.041773072Z,22.70000076
2024-08-14T09:54:03.991819623Z,22.79999924
2024-08-14T09:54:07.551869039Z,22.70000076
2024-08-14T09:54:32.648090783Z,22.79999924
2024-08-14T09:54:34.711852062Z,22.70000076
2024-08-14T09:56:00.802125918Z,22.79999924
2024-08-14T09:56:03.151991022Z,22.70000076
2024-08-14T09:56:18.009958744Z,22.79999924
2024-08-14T09:56:18.011514843Z,22.70000076
2024-08-14T10:00:44.882001187Z,22.60000038
2024-08-14T10:00:49.567572496Z,22.70000076
2024-08-14T10:01:30.842666904Z,22.60000038
2024-08-14T10:01:31.451027348Z,22.70000076
2024-08-14T10:02:04.351571622Z,22.60000038
2024-08-14T10:02:04.35323757Z,22.70000076
2024-08-14T10:02:04.354833304Z,22.60000038
2024-08-14T10:02:13.152697778Z,22.70000076
2024-08-14T10:02:21.720461864Z,22.60000038
2024-08-14T10:02:23.362680381Z,22.70000076
2024-08-14T10:02:33.712594239Z,22.60000038
2024-08-14T10:02:37.832460371Z,22.70000076
2024-08-14T10:02:42.672933322Z,22.60000038
2024-08-14T10:02:42.67441969Z,22.70000076
2024-08-14T10:02:47.960812834Z,22.60000038
2024-08-14T10:02:54.520851826Z,22.70000076
2024-08-14T10:02:58.12885175Z,22.60000038
2024-08-14T10:03:04.632552695Z,22.70000076
2024-08-14T10:03:10.970877324Z,22.60000038
2024-08-14T10:03:25.005483526Z,22.70000076
2024-08-14T10:03:35.393653057Z,22.60000038
2024-08-14T10:03:43.552428199Z,22.70000076
2024-08-14T10:03:43.553847115Z,22.60000038
2024-08-14T10:03:45.712381989Z,22.70000076
2024-08-14T10:03:47.851018324Z,22.60000038
2024-08-14T10:03:54.514148396Z,22.70000076
2024-08-14T10:03:56.040871426Z,22.60000038
2024-08-14T10:04:00.05111541Z,22.70000076
2024-08-14T10:04:00.052587138Z,22.60000038
2024-08-14T10:04:16.530440366Z,22.70000076
2024-08-14T10:04:16.532002601Z,22.60000038
2024-08-14T10:04:57.59259361Z,22.70000076
2024-08-14T10:05:00.042745398Z,22.60000038
2024-08-14T10:10:01.839884478Z,22.5
2024-08-14T10:10:03.761683778Z,22.60000038
2024-08-14T10:10:18.009780439Z,22.5
2024-08-14T10:10:18.011262609Z,22.60000038
2024-08-14T10:10:22.650035979Z,22.5
2024-08-14T10:10:28.471750396Z,22.60000038
2024-08-14T10:10:32.751748723Z,22.5
2024-08-14T10:10:34.801543751Z,22.60000038
2024-08-14T10:10:55.399804368Z,22.5
2024-08-14T10:10:57.321645944Z,22.60000038
2024-08-14T10:10:59.359665601Z,22.5
2024-08-14T10:11:01.321683721Z,22.60000038
2024-08-14T10:11:05.631640276Z,22.5
2024-08-14T10:11:09.711916695Z,22.60000038
2024-08-14T10:11:15.849469424Z,22.5
2024-08-14T10:11:26.111643639Z,22.60000038
2024-08-14T10:11:28.152003065Z,22.5
2024-08-14T10:11:32.24167372Z,22.60000038
2024-08-14T10:11:34.591768778Z,22.5
2024-08-14T10:12:56.711989878Z,22.60000038
2024-08-14T10:13:06.471944051Z,22.5
2024-08-14T10:20:30.877321648Z,22.39999962
2024-08-14T10:20:32.817081699Z,22.5
2024-08-14T10:20:49.497103159Z,22.39999962
2024-08-14T10:20:49.498641285Z,22.5
2024-08-14T10:20:53.585100385Z,22.39999962
2024-08-14T10:21:03.045328229Z,22.5
2024-08-14T10:21:03.046954843Z,22.39999962
2024-08-14T10:21:03.048526017Z,22.5
2024-08-14T10:21:05.696851615Z,22.39999962
2024-08-14T10:21:20.15720701Z,22.5
2024-08-14T10:21:20.158514621Z,22.39999962
