timestamp,x,y,z
2024-09-17 23:06:50,0.10534487664699554,0.033518824726343155,9.81143856048584
2024-09-17 23:06:52,0.6416460275650024,0.033518824726343155,9.81143856048584
2024-09-17 23:06:52,0.6416460275650024,0.6799532771110535,9.81143856048584
2024-09-17 23:06:54,0.6416460275650024,0.6799532771110535,9.825803756713867
2024-09-17 23:07:25,9.390059471130371,-6.1052141189575195,16.70195198059082
2024-09-17 23:07:27,1.8387469053268433,-6.1052141189575195,16.70195198059082
2024-09-17 23:07:28,1.8387469053268433,2.964021682739258,16.70195198059082
2024-09-17 23:07:29,1.8387469053268433,2.964021682739258,8.987833023071289
2024-09-17 23:07:30,4.587290287017822,2.964021682739258,8.987833023071289
2024-09-17 23:07:31,4.587290287017822,-1.455674648284912,8.987833023071289
2024-09-17 23:07:32,4.587290287017822,-1.455674648284912,16.974889755249023
2024-09-17 23:07:33,-0.3734954595565796,-1.455674648284912,16.974889755249023
2024-09-17 23:07:34,-0.3734954595565796,4.912901878356934,16.974889755249023
2024-09-17 23:07:35,-0.3734954595565796,4.912901878356934,6.823474884033203
2024-09-17 23:07:36,0.26336219906806946,4.912901878356934,6.823474884033203
2024-09-17 23:07:37,0.26336219906806946,0.13407529890537262,6.823474884033203
2024-09-17 23:07:38,0.26336219906806946,0.13407529890537262,10.199298858642578
2024-09-17 23:07:39,-0.3208230137825012,0.13407529890537262,10.199298858642578
2024-09-17 23:07:40,-0.3208230137825012,0.24420857429504395,10.199298858642578
2024-09-17 23:07:41,-0.3208230137825012,0.24420857429504395,9.57201862335205
2024-09-17 23:07:42,0.751779317855835,0.24420857429504395,9.57201862335205
2024-09-17 23:07:43,0.751779317855835,2.1595699787139893,9.57201862335205
2024-09-17 23:07:44,0.751779317855835,2.1595699787139893,9.600749015808105
2024-09-17 23:07:46,0.028730420395731926,2.1595699787139893,9.600749015808105
2024-09-17 23:07:47,0.028730420395731926,2.183511972427368,9.600749015808105
2024-09-17 23:07:48,0.028730420395731926,2.183511972427368,9.265560150146484
2024-09-17 23:07:49,1.4460978507995605,2.183511972427368,9.265560150146484
2024-09-17 23:07:50,1.4460978507995605,1.6855180263519287,9.265560150146484
2024-09-17 23:07:51,1.4460978507995605,1.6855180263519287,9.327810287475586
2024-09-17 23:07:52,1.5514427423477173,1.6855180263519287,9.327810287475586
2024-09-17 23:07:53,1.5514427423477173,3.73016619682312,9.327810287475586
2024-09-17 23:07:54,1.5514427423477173,3.73016619682312,8.710105895996094
2024-09-17 23:07:55,-6.215347766876221,3.73016619682312,8.710105895996094
2024-09-17 23:07:57,-6.215347766876221,10.596736907958984,8.710105895996094
2024-09-17 23:07:58,-6.215347766876221,10.596736907958984,4.5154643058776855
2024-09-17 23:07:59,-8.250418663024902,10.596736907958984,4.5154643058776855
2024-09-17 23:08:00,-8.250418663024902,6.789956092834473,4.5154643058776855
2024-09-18 00:48:48,1.1971008777618408,-0.37828385829925537,5.837063789367676
2024-09-18 00:49:06,1.2401964664459229,-0.37828385829925537,5.837063789367676
2024-09-18 00:49:07,1.2401964664459229,7.072471618652344,5.837063789367676
2024-09-18 00:49:08,1.2401964664459229,7.072471618652344,5.760449409484863
2024-09-18 00:49:09,1.50355863571167,7.072471618652344,5.760449409484863
2024-09-18 00:49:10,1.50355863571167,6.737283706665039,5.760449409484863
2024-09-18 00:49:11,1.50355863571167,6.737283706665039,6.957550048828125
2024-09-18 00:49:12,0.7948749661445618,6.737283706665039,6.957550048828125
2024-09-18 00:49:13,0.7948749661445618,5.525817394256592,6.957550048828125
2024-09-18 00:49:14,0.7948749661445618,5.525817394256592,8.312667846679688
2024-09-18 00:49:15,0.790086567401886,5.525817394256592,8.312667846679688
2024-09-18 00:49:16,0.790086567401886,6.01423454284668,8.312667846679688
